0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,3.451451299935920912e-09,6.902902599871841824e-09,1.035435389980776315e-08,1.380580519974368530e-08,1.725725649967960745e-08,2.070870779961552961e-08,2.416015909955145176e-08,2.761161039948737391e-08,3.106306169942329607e-08,3.451451299935921491e-08,3.796596429929513375e-08,4.141741559923105260e-08,4.486886689916697144e-08,4.832031819910289029e-08,5.177176949903880913e-08,5.522322079897472797e-08,5.867467209891064682e-08,6.212612339884656566e-08,6.557757469878248451e-08,6.902902599871840335e-08,7.248047729865432219e-08,7.593192859859024104e-08,7.938337989852615988e-08,8.283483119846207873e-08,8.628628249839799757e-08,8.973773379833391641e-08,9.318918509826983526e-08,9.664063639820575410e-08,1.000920876981416729e-07,1.035435389980775918e-07,1.069949902980135106e-07,1.104464415979494295e-07,1.138978928978853483e-07,1.173493441978212672e-07,1.208007954977571860e-07,1.242522467976931049e-07,1.277036980976290237e-07,1.311551493975649425e-07,1.346066006975008614e-07,1.380580519974367802e-07,1.415095032973726991e-07,1.449609545973086179e-07,1.484124058972445368e-07,1.518638571971804556e-07,1.553153084971163744e-07,1.587667597970522933e-07,1.622182110969882121e-07,1.656696623969241310e-07,1.691211136968600498e-07,1.725725649967959687e-07,1.760240162967318875e-07,1.794754675966678064e-07,1.829269188966037252e-07,1.863783701965396440e-07,1.898298214964755629e-07,1.932812727964114817e-07,1.967327240963474006e-07,2.001841753962833194e-07,2.036356266962192383e-07,2.070870779961551571e-07,2.105385292960910760e-07,2.139899805960269948e-07,2.174414318959629136e-07
0.000000000000000000e+00,1.088131701851329151e-08,2.176263403702658302e-08,3.264395105553987618e-08,4.352526807405316604e-08,5.440658509256645590e-08,6.528790211107975237e-08,7.616921912959304884e-08,8.705053614810633208e-08,9.793185316661965502e-08,1.088131701851329250e-07,1.196944872036462347e-07,1.305758042221595312e-07,1.414571212406728277e-07,1.523384382591861242e-07,1.632197552776994206e-07,1.741010722962127171e-07,1.849823893147260136e-07,1.958637063332393100e-07,2.067450233517526065e-07,2.176263403702659030e-07,2.285076573887791995e-07,2.393889744072925224e-07,2.502702914258058718e-07,2.611516084443192212e-07,2.720329254628325706e-07,2.829142424813459201e-07,2.937955594998592695e-07,3.046768765183726189e-07,3.155581935368859683e-07,3.264395105553992648e-07,3.373208275739126671e-07,3.482021445924260695e-07,3.590834616109393659e-07,3.699647786294526624e-07,3.808460956479660648e-07,3.917274126664794671e-07,4.026087296849927636e-07,4.134900467035060601e-07,4.243713637220194624e-07,4.352526807405328648e-07,4.461339977590461613e-07,4.570153147775594577e-07,4.678966317960728601e-07,4.787779488145862095e-07,4.896592658330995589e-07,5.005405828516129083e-07,5.114218998701262577e-07,5.223032168886396071e-07,5.331845339071529566e-07,5.440658509256663060e-07,5.549471679441796554e-07,5.658284849626930048e-07,5.767098019812063542e-07,5.875911189997197036e-07,5.984724360182330530e-07,6.093537530367464024e-07,6.202350700552597519e-07,6.311163870737731013e-07,6.419977040922864507e-07,6.528790211107998001e-07,6.637603381293130436e-07,6.746416551478264989e-07,6.855229721663398483e-07
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,3.451451299934776921e-09,6.902902599869553842e-09,1.035435389980433035e-08,1.380580519973910603e-08,1.725725649967388336e-08,2.070870779960866070e-08,2.416015909954343803e-08,2.761161039947821537e-08,3.106306169941299270e-08,3.451451299934776673e-08,3.796596429928254076e-08,4.141741559921731478e-08,4.486886689915208881e-08,4.832031819908686283e-08,5.177176949902163686e-08,5.522322079895641089e-08,5.867467209889118491e-08,6.212612339882595894e-08,6.557757469876072635e-08,6.902902599869549376e-08,7.248047729863026116e-08,7.593192859856502857e-08,7.938337989849979598e-08,8.283483119843456339e-08,8.628628249836933080e-08,8.973773379830409821e-08,9.318918509823886562e-08,9.664063639817363302e-08,1.000920876981084004e-07,1.035435389980431678e-07,1.069949902979779352e-07,1.104464415979127027e-07,1.138978928978474701e-07,1.173493441977822375e-07,1.208007954977170049e-07,1.242522467976517855e-07,1.277036980975865662e-07,1.311551493975213468e-07,1.346066006974561275e-07,1.380580519973909081e-07,1.415095032973256887e-07,1.449609545972604694e-07,1.484124058971952500e-07,1.518638571971300307e-07,1.553153084970648113e-07,1.587667597969995920e-07,1.622182110969343726e-07,1.656696623968691532e-07,1.691211136968039339e-07,1.725725649967387145e-07,1.760240162966734952e-07,1.794754675966082758e-07,1.829269188965430565e-07,1.863783701964778371e-07,1.898298214964126178e-07,1.932812727963473984e-07,1.967327240962821790e-07,2.001841753962169597e-07,2.036356266961517403e-07,2.070870779960865210e-07,2.105385292960213016e-07,2.139899805959560823e-07,2.174414318958908629e-07
0.000000000000000000e+00,1.088131701851208714e-08,2.176263403702417427e-08,3.264395105553626306e-08,4.352526807404834854e-08,5.440658509256044726e-08,6.528790211107253935e-08,7.616921912958463145e-08,8.705053614809672355e-08,9.793185316660881565e-08,1.088131701851209077e-07,1.196944872036329998e-07,1.305758042221451052e-07,1.414571212406572105e-07,1.523384382591693158e-07,1.632197552776814212e-07,1.741010722961935530e-07,1.849823893147056318e-07,1.958637063332177372e-07,2.067450233517298425e-07,2.176263403702419214e-07,2.285076573887540532e-07,2.393889744072661585e-07,2.502702914257782374e-07,2.611516084442903162e-07,2.720329254628023951e-07,2.829142424813144740e-07,2.937955594998265528e-07,3.046768765183386317e-07,3.155581935368507106e-07,3.264395105553627894e-07,3.373208275738748153e-07,3.482021445923869471e-07,3.590834616108990789e-07,3.699647786294111049e-07,3.808460956479231308e-07,3.917274126664352626e-07,4.026087296849473944e-07,4.134900467034594203e-07,4.243713637219714462e-07,4.352526807404835780e-07,4.461339977589957099e-07,4.570153147775077358e-07,4.678966317960197617e-07,4.787779488145318935e-07,4.896592658330439724e-07,5.005405828515560512e-07,5.114218998700681301e-07,5.223032168885802090e-07,5.331845339070922878e-07,5.440658509256043667e-07,5.549471679441164455e-07,5.658284849626285244e-07,5.767098019811406033e-07,5.875911189996526821e-07,5.984724360181647610e-07,6.093537530366768399e-07,6.202350700551889187e-07,6.311163870737009976e-07,6.419977040922130765e-07,6.528790211107251553e-07,6.637603381292372342e-07,6.746416551477494189e-07,6.855229721662613919e-07
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,1.363296893455579308e-09,2.726593786911158617e-09,4.089890680366737925e-09,5.453187573822317233e-09,6.816484467277896542e-09,8.179781360733475850e-09,9.543078254189055159e-09,1.090637514764463447e-08,1.226967204110021378e-08,1.363296893455579308e-08,1.499626582801137239e-08,1.635956272146695170e-08,1.772285961492253101e-08,1.908615650837811032e-08,2.044945340183368963e-08,2.181275029528926893e-08,2.317604718874484824e-08,2.453934408220042755e-08,2.590264097565600686e-08,2.726593786911158617e-08,2.862923476256716548e-08,2.999253165602274478e-08,3.135582854947832409e-08,3.271912544293390340e-08,3.408242233638948271e-08,3.544571922984506202e-08,3.680901612330064133e-08,3.817231301675622063e-08,3.953560991021179994e-08,4.089890680366737925e-08,4.226220369712295856e-08,4.362550059057853787e-08,4.498879748403411718e-08,4.635209437748969648e-08,4.771539127094527579e-08,4.907868816440085510e-08,5.044198505785643441e-08,5.180528195131201372e-08,5.316857884476759303e-08,5.453187573822317233e-08,5.589517263167875164e-08,5.725846952513433095e-08,5.862176641858991026e-08,5.998506331204548957e-08,6.134836020550106888e-08,6.271165709895664819e-08,6.407495399241222749e-08,6.543825088586780680e-08,6.680154777932338611e-08,6.816484467277896542e-08,6.952814156623454473e-08,7.089143845969012404e-08,7.225473535314570334e-08,7.361803224660128265e-08,7.498132914005686196e-08,7.634462603351244127e-08,7.770792292696802058e-08,7.907121982042359989e-08,8.043451671387917919e-08,8.179781360733475850e-08,8.316111050079033781e-08,8.452440739424591712e-08,8.588770428770149643e-08
