0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,9.004139891578727983e-08
0.000000000000000000e+00,2.536727875882646658e-07
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,2.564947487883749170e-07
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,3.965675069954877690e-08
0.000000000000000000e+00,1.335263267625772694e-07
0.000000000000000000e+00,1.381792174594793774e-07
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,2.555927803131443753e-07
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,1.405221039319340993e-07
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,9.004139891580249995e-08
0.000000000000000000e+00,2.536727875882556132e-07
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,2.555927803131387637e-07
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,3.965675069955763104e-08
0.000000000000000000e+00,1.335263267625940777e-07
0.000000000000000000e+00,1.381792174594672542e-07
0.000000000000000000e+00,1.785670003764832885e-07
0.000000000000000000e+00,4.007298060047578900e-07
0.000000000000000000e+00,3.994891294031065293e-07
0.000000000000000000e+00,1.335872708688603150e-07
0.000000000000000000e+00,2.714561334441951138e-07
0.000000000000000000e+00,3.337871653842238454e-07
0.000000000000000000e+00,3.997533942456277420e-07
0.000000000000000000e+00,3.340027154657814076e-07
0.000000000000000000e+00,1.785670003765288166e-07
0.000000000000000000e+00,4.007298060047872185e-07
0.000000000000000000e+00,3.997533942456411887e-07
0.000000000000000000e+00,1.335872708688890083e-07
0.000000000000000000e+00,2.714561334442385772e-07
0.000000000000000000e+00,3.337871653842317334e-07
0.000000000000000000e+00,2.684253521608312307e-07
0.000000000000000000e+00,5.159060777944558409e-07
0.000000000000000000e+00,5.149015184940776392e-07
0.000000000000000000e+00,2.243302078202544051e-07
0.000000000000000000e+00,3.819777004553770931e-07
0.000000000000000000e+00,4.625801696313600232e-07
0.000000000000000000e+00,5.151781964702832327e-07
0.000000000000000000e+00,4.613495612791890285e-07
0.000000000000000000e+00,2.684253521609098460e-07
0.000000000000000000e+00,5.159060777945239212e-07
0.000000000000000000e+00,5.151781964703169023e-07
0.000000000000000000e+00,2.243302078203155503e-07
0.000000000000000000e+00,3.819777004554590435e-07
0.000000000000000000e+00,4.625801696314089393e-07
0.000000000000000000e+00,3.496009555660763840e-07
0.000000000000000000e+00,6.086499435160669916e-07
0.000000000000000000e+00,6.078904247417643563e-07
0.000000000000000000e+00,3.101161334281102792e-07
0.000000000000000000e+00,4.735772217054460569e-07
0.000000000000000000e+00,5.647005513612794121e-07
0.000000000000000000e+00,6.080943680053456816e-07
0.000000000000000000e+00,5.637963183781251330e-07
0.000000000000000000e+00,3.496009555662003156e-07
0.000000000000000000e+00,6.086499435161814470e-07
0.000000000000000000e+00,6.080943680054020092e-07
0.000000000000000000e+00,3.101161334282115525e-07
0.000000000000000000e+00,4.735772217055697237e-07
0.000000000000000000e+00,5.647005513613715269e-07
0.000000000000000000e+00,4.230248184131060609e-07
0.000000000000000000e+00,6.893569267713654224e-07
0.000000000000000000e+00,6.890206386813599698e-07
0.000000000000000000e+00,3.871904467300719295e-07
0.000000000000000000e+00,5.525263893562932014e-07
0.000000000000000000e+00,6.502537782125856648e-07
0.000000000000000000e+00,6.891156740200826185e-07
0.000000000000000000e+00,6.496935503940411064e-07
0.000000000000000000e+00,4.230248184132823496e-07
0.000000000000000000e+00,6.893569267715265704e-07
0.000000000000000000e+00,6.891156740201632984e-07
0.000000000000000000e+00,3.871904467302219072e-07
0.000000000000000000e+00,5.525263893564583728e-07
0.000000000000000000e+00,6.502537782127232018e-07
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,3.329759818414927302e-08
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,1.610013924251498901e-08
0.000000000000000000e+00,5.564195604779659560e-08
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,3.329759818416367920e-08
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,1.610013924252129212e-08
0.000000000000000000e+00,5.564195604781028047e-08
0.000000000000000000e+00,7.483586112678775077e-08
0.000000000000000000e+00,5.354012528448358417e-08
0.000000000000000000e+00,1.188388045571913752e-07
0.000000000000000000e+00,7.483586112682877893e-08
0.000000000000000000e+00,5.354012528450970322e-08
0.000000000000000000e+00,1.188388045572316225e-07
0.000000000000000000e+00,1.205322529043506323e-07
0.000000000000000000e+00,9.729495315176890208e-08
0.000000000000000000e+00,1.838777147725228424e-07
0.000000000000000000e+00,1.205322529044321063e-07
0.000000000000000000e+00,9.729495315182893554e-08
0.000000000000000000e+00,1.838777147726020929e-07
0.000000000000000000e+00,1.665930196754926597e-07
0.000000000000000000e+00,1.434497798277113281e-07
0.000000000000000000e+00,2.477711697697173745e-07
0.000000000000000000e+00,1.665930196756213822e-07
0.000000000000000000e+00,1.434497798278151426e-07
0.000000000000000000e+00,2.477711697698442177e-07
0.000000000000000000e+00,2.120207027759053349e-07
0.000000000000000000e+00,1.893481433562315364e-07
0.000000000000000000e+00,3.087159908427022662e-07
0.000000000000000000e+00,2.120207027760913115e-07
0.000000000000000000e+00,1.893481433563876816e-07
0.000000000000000000e+00,3.087159908428826842e-07
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,9.104848279635452650e-09
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,3.558320764560568331e-09
0.000000000000000000e+00,1.861379046946421890e-08
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,9.104848279647416990e-09
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,3.558320764566223765e-09
0.000000000000000000e+00,1.861379046947767217e-08
0.000000000000000000e+00,2.306524208464237729e-08
0.000000000000000000e+00,1.554534000061192547e-08
0.000000000000000000e+00,4.414718258867376014e-08
0.000000000000000000e+00,2.306524208467575900e-08
0.000000000000000000e+00,1.554534000063315424e-08
0.000000000000000000e+00,4.414718258871291556e-08
0.000000000000000000e+00,3.974956251884966913e-08
0.000000000000000000e+00,3.116997886484752595e-08
