2.615955473098330319e-01,9.999999999999997780e-02
2.956533262655712258e-01,9.999999999999997780e-02
2.956533262655712258e-01,1.126984126984126866e-01
2.615955473098330319e-01,1.126984126984126866e-01
2.615955473098330319e-01,9.999999999999997780e-02
2.956533262655712258e-01,9.999999999999997780e-02
2.615955473098330319e-01,1.126984126984126866e-01
2.786244367877021011e-01,9.999999999999997780e-02
2.956533262655712258e-01,1.063492063492063322e-01
2.786244367877021011e-01,1.126984126984126866e-01
2.615955473098330319e-01,1.063492063492063322e-01
2.615955473098330319e-01,9.999999999999997780e-02
2.956533262655712258e-01,9.999999999999997780e-02
2.615955473098330319e-01,1.126984126984126866e-01
2.786244367877021011e-01,9.999999999999997780e-02
2.615955473098330319e-01,1.063492063492063322e-01
2.615955473098330319e-01,9.999999999999997780e-02
2.956533262655712258e-01,9.999999999999997780e-02
2.615955473098330319e-01,1.126984126984126866e-01
2.615955473098330319e-01,9.999999999999997780e-02
2.956533262655712258e-01,9.999999999999997780e-02
2.615955473098330319e-01,1.126984126984126866e-01
2.786244367877021011e-01,9.999999999999997780e-02
2.615955473098330319e-01,1.063492063492063322e-01
2.615955473098330319e-01,9.999999999999997780e-02
2.956533262655712258e-01,9.999999999999997780e-02
2.956533262655712258e-01,1.126984126984126866e-01
2.615955473098330319e-01,1.126984126984126866e-01
2.615955473098330319e-01,9.999999999999997780e-02
2.956533262655712258e-01,9.999999999999997780e-02
2.615955473098330319e-01,1.126984126984126866e-01
2.786244367877021011e-01,9.999999999999997780e-02
2.956533262655712258e-01,1.063492063492063322e-01
2.786244367877021011e-01,1.126984126984126866e-01
2.615955473098330319e-01,1.063492063492063322e-01
2.956533262655711702e-01,1.253968253968253954e-01
2.615955473098330319e-01,1.253968253968253677e-01
2.615955473098330319e-01,1.253968253968253677e-01
2.956533262655712258e-01,1.190476190476190410e-01
2.786244367877021011e-01,1.253968253968253677e-01
2.615955473098330319e-01,1.190476190476190271e-01
2.615955473098330319e-01,1.253968253968253677e-01
2.615955473098330319e-01,1.190476190476190271e-01
2.615955473098330319e-01,1.253968253968253677e-01
2.615955473098330319e-01,1.253968253968253677e-01
2.615955473098330319e-01,1.190476190476190271e-01
2.956533262655711702e-01,1.253968253968253954e-01
2.615955473098330319e-01,1.253968253968253677e-01
2.615955473098330319e-01,1.253968253968253677e-01
2.956533262655712258e-01,1.190476190476190410e-01
2.786244367877021011e-01,1.253968253968253677e-01
2.615955473098330319e-01,1.190476190476190271e-01
2.956533262655712258e-01,1.380952380952380765e-01
2.615955473098330319e-01,1.380952380952380765e-01
2.615955473098330319e-01,1.380952380952380765e-01
2.956533262655712258e-01,1.317460317460317498e-01
2.786244367877021011e-01,1.380952380952380765e-01
2.615955473098330319e-01,1.317460317460317498e-01
2.615955473098330319e-01,1.380952380952380765e-01
2.615955473098330319e-01,1.317460317460317221e-01
2.615955473098330319e-01,1.380952380952380765e-01
2.615955473098330319e-01,1.380952380952380765e-01
2.615955473098330319e-01,1.317460317460317221e-01
2.956533262655712258e-01,1.380952380952380765e-01
2.615955473098330319e-01,1.380952380952380765e-01
2.615955473098330319e-01,1.380952380952380765e-01
2.956533262655712258e-01,1.317460317460317498e-01
2.786244367877021011e-01,1.380952380952380765e-01
2.615955473098330319e-01,1.317460317460317498e-01
2.956533262655711702e-01,1.507936507936508130e-01
2.615955473098330319e-01,1.507936507936508130e-01
2.615955473098330319e-01,1.507936507936508130e-01
2.956533262655711702e-01,1.444444444444444309e-01
2.786244367877021011e-01,1.507936507936508130e-01
2.615955473098330319e-01,1.444444444444444586e-01
2.615955473098330319e-01,1.507936507936508130e-01
2.615955473098330319e-01,1.444444444444444586e-01
2.615955473098330319e-01,1.507936507936508130e-01
2.615955473098330319e-01,1.507936507936508130e-01
2.615955473098330319e-01,1.444444444444444586e-01
2.956533262655711702e-01,1.507936507936508130e-01
2.615955473098330319e-01,1.507936507936508130e-01
2.615955473098330319e-01,1.507936507936508130e-01
2.956533262655711702e-01,1.444444444444444309e-01
2.786244367877021011e-01,1.507936507936508130e-01
2.615955473098330319e-01,1.444444444444444586e-01
2.956533262655711702e-01,1.634920634920634663e-01
2.615955473098330319e-01,1.634920634920635218e-01
2.615955473098330319e-01,1.634920634920635218e-01
2.956533262655711702e-01,1.571428571428571397e-01
2.786244367877021011e-01,1.634920634920634663e-01
2.615955473098330319e-01,1.571428571428571397e-01
2.615955473098330319e-01,1.634920634920635218e-01
2.615955473098330319e-01,1.571428571428571397e-01
2.615955473098330319e-01,1.634920634920635218e-01
2.615955473098330319e-01,1.634920634920635218e-01
2.615955473098330319e-01,1.571428571428571397e-01
2.956533262655711702e-01,1.634920634920634663e-01
2.615955473098330319e-01,1.634920634920635218e-01
2.615955473098330319e-01,1.634920634920635218e-01
2.956533262655711702e-01,1.571428571428571397e-01
2.786244367877021011e-01,1.634920634920634663e-01
2.615955473098330319e-01,1.571428571428571397e-01
2.956533262655711702e-01,1.761904761904761751e-01
2.615955473098330319e-01,1.761904761904761751e-01
2.615955473098330319e-01,1.761904761904761751e-01
2.956533262655711702e-01,1.698412698412698485e-01
2.786244367877021011e-01,1.761904761904761751e-01
2.615955473098330319e-01,1.698412698412698485e-01
2.615955473098330319e-01,1.761904761904761751e-01
2.615955473098330319e-01,1.698412698412698485e-01
2.615955473098330319e-01,1.761904761904761751e-01
2.615955473098330319e-01,1.761904761904761751e-01
2.615955473098330319e-01,1.698412698412698485e-01
2.956533262655711702e-01,1.761904761904761751e-01
2.615955473098330319e-01,1.761904761904761751e-01
2.615955473098330319e-01,1.761904761904761751e-01
2.956533262655711702e-01,1.698412698412698485e-01
2.786244367877021011e-01,1.761904761904761751e-01
2.615955473098330319e-01,1.698412698412698485e-01
2.956533262655711702e-01,1.888888888888888840e-01
2.615955473098330319e-01,1.888888888888888840e-01
2.615955473098330319e-01,1.888888888888888840e-01
2.956533262655711702e-01,1.825396825396825295e-01
2.786244367877021011e-01,1.888888888888888840e-01
2.615955473098330319e-01,1.825396825396825295e-01
2.615955473098330319e-01,1.888888888888888840e-01
2.615955473098330319e-01,1.825396825396825295e-01
2.615955473098330319e-01,1.888888888888888840e-01
2.615955473098330319e-01,1.888888888888888840e-01
2.615955473098330319e-01,1.825396825396825295e-01
2.956533262655711702e-01,1.888888888888888840e-01
2.615955473098330319e-01,1.888888888888888840e-01
2.615955473098330319e-01,1.888888888888888840e-01
2.956533262655711702e-01,1.825396825396825295e-01
2.786244367877021011e-01,1.888888888888888840e-01
2.615955473098330319e-01,1.825396825396825295e-01
2.956533262655711702e-01,2.015873015873015928e-01
2.615955473098330319e-01,2.015873015873015928e-01
2.615955473098330319e-01,2.015873015873015928e-01
2.956533262655711702e-01,1.952380952380952106e-01
2.786244367877021011e-01,2.015873015873015928e-01
2.615955473098330319e-01,1.952380952380952106e-01
2.615955473098330319e-01,2.015873015873015928e-01
2.615955473098330319e-01,1.952380952380952106e-01
2.615955473098330319e-01,2.015873015873015928e-01
2.615955473098330319e-01,2.015873015873015928e-01
2.615955473098330319e-01,1.952380952380952106e-01
2.956533262655711702e-01,2.015873015873015928e-01
2.615955473098330319e-01,2.015873015873015928e-01
2.615955473098330319e-01,2.015873015873015928e-01
2.956533262655711702e-01,1.952380952380952106e-01
2.786244367877021011e-01,2.015873015873015928e-01
2.615955473098330319e-01,1.952380952380952106e-01
2.956533262655711702e-01,2.142857142857143016e-01
2.615955473098330319e-01,2.142857142857143016e-01
2.615955473098330319e-01,2.142857142857143016e-01
2.956533262655711702e-01,2.079365079365079194e-01
2.786244367877021011e-01,2.142857142857143016e-01
2.615955473098330319e-01,2.079365079365079194e-01
2.615955473098330319e-01,2.142857142857143016e-01
2.615955473098330319e-01,2.079365079365079194e-01
2.615955473098330319e-01,2.142857142857143016e-01
2.615955473098330319e-01,2.142857142857143016e-01
2.615955473098330319e-01,2.079365079365079194e-01
2.956533262655711702e-01,2.142857142857143016e-01
2.615955473098330319e-01,2.142857142857143016e-01
2.615955473098330319e-01,2.142857142857143016e-01
2.956533262655711702e-01,2.079365079365079194e-01
2.786244367877021011e-01,2.142857142857143016e-01
2.615955473098330319e-01,2.079365079365079194e-01
3.297111052213094196e-01,9.999999999999997780e-02
3.297111052213094196e-01,1.126984126984126866e-01
3.297111052213094196e-01,9.999999999999997780e-02
3.126822157434403504e-01,9.999999999999997780e-02
3.297111052213094196e-01,1.063492063492063322e-01
3.126822157434402949e-01,1.126984126984126866e-01
3.297111052213094196e-01,9.999999999999997780e-02
3.126822157434403504e-01,9.999999999999997780e-02
3.297111052213094196e-01,9.999999999999997780e-02
3.297111052213094196e-01,9.999999999999997780e-02
3.126822157434403504e-01,9.999999999999997780e-02
3.297111052213094196e-01,9.999999999999997780e-02
3.297111052213094196e-01,1.126984126984126866e-01
3.297111052213094196e-01,9.999999999999997780e-02
3.126822157434403504e-01,9.999999999999997780e-02
3.297111052213094196e-01,1.063492063492063322e-01
3.126822157434402949e-01,1.126984126984126866e-01
3.297111052213094196e-01,1.253968253968253677e-01
3.297111052213094196e-01,1.190476190476190271e-01
3.126822157434402949e-01,1.253968253968253677e-01
3.297111052213094196e-01,1.253968253968253677e-01
3.297111052213094196e-01,1.190476190476190271e-01
3.126822157434402949e-01,1.253968253968253677e-01
3.297111052213093640e-01,1.380952380952380765e-01
3.297111052213094196e-01,1.317460317460317221e-01
3.126822157434402949e-01,1.380952380952380765e-01
3.297111052213093640e-01,1.380952380952380765e-01
3.297111052213094196e-01,1.317460317460317221e-01
3.126822157434402949e-01,1.380952380952380765e-01
3.297111052213093085e-01,1.507936507936507853e-01
3.297111052213093640e-01,1.444444444444444309e-01
3.126822157434402394e-01,1.507936507936507853e-01
3.297111052213093085e-01,1.507936507936507853e-01
3.297111052213093640e-01,1.444444444444444309e-01
3.126822157434402394e-01,1.507936507936508130e-01
3.297111052213093085e-01,1.634920634920634663e-01
3.297111052213093085e-01,1.571428571428571397e-01
3.126822157434402394e-01,1.634920634920634663e-01
3.297111052213093085e-01,1.634920634920634663e-01
3.297111052213093085e-01,1.571428571428571397e-01
3.126822157434402394e-01,1.634920634920634663e-01
3.297111052213093085e-01,1.761904761904761751e-01
3.297111052213093085e-01,1.698412698412698485e-01
3.126822157434402394e-01,1.761904761904761751e-01
3.297111052213093085e-01,1.761904761904761751e-01
3.297111052213093085e-01,1.698412698412698485e-01
3.126822157434402394e-01,1.761904761904761751e-01
3.297111052213092530e-01,1.888888888888888840e-01
3.297111052213093085e-01,1.825396825396825295e-01
3.126822157434402394e-01,1.888888888888888840e-01
3.297111052213092530e-01,1.888888888888888840e-01
3.297111052213093085e-01,1.825396825396825295e-01
3.126822157434402394e-01,1.888888888888888840e-01
3.297111052213092530e-01,2.015873015873015928e-01
3.297111052213092530e-01,1.952380952380952106e-01
3.126822157434401839e-01,2.015873015873015928e-01
3.297111052213092530e-01,2.015873015873015928e-01
3.297111052213092530e-01,1.952380952380952661e-01
3.126822157434401839e-01,2.015873015873015928e-01
3.297111052213091975e-01,2.142857142857143016e-01
3.297111052213092530e-01,2.079365079365079194e-01
3.126822157434401839e-01,2.142857142857143016e-01
3.297111052213091975e-01,2.142857142857143016e-01
3.297111052213092530e-01,2.079365079365079194e-01
3.126822157434401839e-01,2.142857142857143016e-01
3.637688841770475578e-01,9.999999999999997780e-02
3.637688841770475578e-01,1.126984126984126866e-01
3.637688841770475578e-01,9.999999999999997780e-02
3.467399946991784887e-01,9.999999999999997780e-02
3.637688841770475578e-01,1.063492063492063322e-01
3.467399946991784887e-01,1.126984126984126866e-01
3.637688841770475578e-01,9.999999999999997780e-02
3.467399946991784887e-01,9.999999999999997780e-02
3.637688841770475578e-01,9.999999999999997780e-02
3.637688841770475578e-01,9.999999999999997780e-02
3.467399946991784887e-01,9.999999999999997780e-02
3.637688841770475578e-01,9.999999999999997780e-02
3.637688841770475578e-01,1.126984126984126866e-01
3.637688841770475578e-01,9.999999999999997780e-02
3.467399946991784887e-01,9.999999999999997780e-02
3.637688841770475578e-01,1.063492063492063322e-01
3.467399946991784887e-01,1.126984126984126866e-01
3.637688841770475023e-01,1.253968253968253677e-01
3.637688841770475023e-01,1.190476190476190271e-01
3.467399946991784887e-01,1.253968253968253677e-01
3.637688841770475023e-01,1.253968253968253677e-01
3.637688841770475023e-01,1.190476190476190271e-01
3.467399946991784887e-01,1.253968253968253677e-01
3.637688841770474468e-01,1.380952380952380765e-01
3.637688841770475023e-01,1.317460317460317221e-01
3.467399946991784887e-01,1.380952380952380765e-01
3.637688841770474468e-01,1.380952380952380765e-01
3.637688841770474468e-01,1.317460317460317221e-01
3.467399946991784887e-01,1.380952380952380765e-01
3.637688841770474468e-01,1.507936507936507853e-01
3.637688841770474468e-01,1.444444444444444309e-01
3.467399946991783777e-01,1.507936507936507853e-01
3.637688841770474468e-01,1.507936507936507853e-01
3.637688841770474468e-01,1.444444444444444309e-01
3.467399946991783777e-01,1.507936507936507853e-01
3.637688841770474468e-01,1.634920634920634663e-01
3.637688841770474468e-01,1.571428571428571397e-01
3.467399946991783777e-01,1.634920634920634663e-01
3.637688841770474468e-01,1.634920634920634663e-01
3.637688841770474468e-01,1.571428571428571397e-01
3.467399946991783777e-01,1.634920634920634663e-01
3.637688841770473913e-01,1.761904761904761751e-01
3.637688841770474468e-01,1.698412698412698485e-01
3.467399946991783777e-01,1.761904761904761751e-01
3.637688841770473913e-01,1.761904761904761751e-01
3.637688841770473913e-01,1.698412698412698485e-01
3.467399946991783777e-01,1.761904761904761751e-01
3.637688841770473913e-01,1.888888888888888840e-01
3.637688841770473913e-01,1.825396825396825295e-01
3.467399946991783222e-01,1.888888888888888840e-01
3.637688841770473913e-01,1.888888888888888840e-01
3.637688841770473913e-01,1.825396825396825295e-01
3.467399946991783222e-01,1.888888888888888840e-01
3.637688841770473913e-01,2.015873015873015928e-01
3.637688841770473913e-01,1.952380952380952106e-01
3.467399946991783222e-01,2.015873015873015928e-01
3.637688841770473913e-01,2.015873015873015928e-01
3.637688841770473913e-01,1.952380952380952106e-01
3.467399946991783222e-01,2.015873015873015928e-01
3.637688841770473358e-01,2.142857142857143016e-01
3.637688841770473358e-01,2.079365079365079194e-01
3.467399946991782667e-01,2.142857142857143016e-01
3.637688841770473358e-01,2.142857142857143016e-01
3.637688841770473358e-01,2.079365079365079194e-01
3.467399946991782667e-01,2.142857142857143016e-01
3.978266631327856961e-01,9.999999999999997780e-02
3.978266631327856961e-01,1.126984126984126866e-01
3.978266631327856961e-01,9.999999999999997780e-02
3.807977736549166270e-01,9.999999999999997780e-02
3.978266631327856961e-01,1.063492063492063322e-01
3.807977736549166270e-01,1.126984126984126866e-01
3.978266631327856961e-01,9.999999999999997780e-02
3.807977736549166270e-01,9.999999999999997780e-02
3.978266631327856961e-01,9.999999999999997780e-02
3.978266631327856961e-01,9.999999999999997780e-02
3.807977736549166270e-01,9.999999999999997780e-02
3.978266631327856961e-01,9.999999999999997780e-02
3.978266631327856961e-01,1.126984126984126866e-01
3.978266631327856961e-01,9.999999999999997780e-02
3.807977736549166270e-01,9.999999999999997780e-02
3.978266631327856961e-01,1.063492063492063322e-01
3.807977736549165715e-01,1.126984126984126866e-01
3.978266631327856406e-01,1.253968253968253677e-01
3.978266631327856961e-01,1.190476190476190271e-01
3.807977736549165715e-01,1.253968253968253677e-01
3.978266631327856406e-01,1.253968253968253677e-01
3.978266631327856961e-01,1.190476190476190271e-01
3.807977736549165715e-01,1.253968253968253677e-01
3.978266631327855851e-01,1.380952380952380765e-01
3.978266631327856406e-01,1.317460317460317221e-01
3.807977736549165715e-01,1.380952380952380765e-01
3.978266631327855851e-01,1.380952380952380765e-01
3.978266631327856406e-01,1.317460317460317221e-01
3.807977736549165715e-01,1.380952380952380765e-01
3.978266631327855851e-01,1.507936507936507853e-01
3.978266631327855851e-01,1.444444444444444309e-01
3.807977736549165160e-01,1.507936507936507853e-01
3.978266631327855851e-01,1.507936507936507853e-01
3.978266631327855851e-01,1.444444444444444309e-01
3.807977736549165160e-01,1.507936507936507853e-01
3.978266631327855851e-01,1.634920634920634663e-01
3.978266631327855851e-01,1.571428571428571397e-01
